datetime,home_team,home_team_state,away_team,away_team_state,home_goal,away_goal,season,round
2014-08-10T18:30:00Z,Sao Paulo-SP,SP,Vitoria-BA,BA,3,1,2014,14
2014-08-10T18:30:00Z,Chapecoense-SC,SC,Figueirense-SC,SC,0,1,2014,14
2014-08-16T18:30:00Z,Goias-GO,GO,Internacional-RS,RS,0,1,2014,15
2014-08-16T21:00:00Z,Corinthians-SP,SP,Bahia-BA,BA,1,1,2014,15
2014-08-17T16:00:00Z,Gremio-RS,RS,Criciuma-SC,SC,2,0,2014,15
2014-08-17T16:00:00Z,Vitoria-BA,BA,Chapecoense-SC,SC,0,0,2014,15
2014-08-17T16:00:00Z,Cruzeiro-MG,MG,Santos-SP,SP,3,0,2014,15
2014-08-17T16:00:00Z,Coritiba-PR,PR,Flamengo-RJ,RJ,0,1,2014,15
2014-08-17T16:00:00Z,Palmeiras-SP,SP,Sao Paulo-SP,SP,1,2,2014,15
2014-08-17T18:30:00Z,Sport-PE,PE,Atletico-PR,PR,1,1,2014,15
2014-08-17T18:30:00Z,Figueirense-SC,SC,Atletico-MG,MG,2,2,2014,15
2014-08-17T18:30:00Z,Botafogo-RJ,RJ,Fluminense-RJ,RJ,2,0,2014,15
2014-08-20T19:30:00Z,Sport-PE,PE,Palmeiras-SP,SP,2,1,2014,16
2014-08-20T19:30:00Z,Figueirense-SC,SC,Botafogo-RJ,RJ,1,0,2014,16
2014-08-20T19:30:00Z,Santos-SP,SP,Atletico-PR,PR,2,0,2014,16
2014-08-20T21:00:00Z,Bahia-BA,BA,Criciuma-SC,SC,0,0,2014,16
2014-08-20T21:00:00Z,Coritiba-PR,PR,Vitoria-BA,BA,2,0,2014,16
2014-08-20T22:00:00Z,Internacional-RS,RS,Sao Paulo-SP,SP,0,1,2014,16
2014-08-20T22:00:00Z,Chapecoense-SC,SC,Fluminense-RJ,RJ,1,0,2014,16
2014-08-20T22:00:00Z,Flamengo-RJ,RJ,Atletico-MG,MG,2,1,2014,16
2014-08-21T19:30:00Z,Corinthians-SP,SP,Goias-GO,GO,5,2,2014,16
2014-08-21T20:30:00Z,Cruzeiro-MG,MG,Gremio-RS,RS,1,0,2014,16
2014-08-23T18:30:00Z,Botafogo-RJ,RJ,Chapecoense-SC,SC,1,0,2014,17
2014-08-23T18:30:00Z,Atletico-MG,MG,Internacional-RS,RS,1,0,2014,17
2014-08-23T21:00:00Z,Palmeiras-SP,SP,Coritiba-PR,PR,1,0,2014,17
2014-08-24T16:00:00Z,Fluminense-RJ,RJ,Sport-PE,PE,4,0,2014,17
2014-08-24T16:00:00Z,Sao Paulo-SP,SP,Santos-SP,SP,2,1,2014,17
2014-08-24T16:00:00Z,Vitoria-BA,BA,Figueirense-SC,SC,0,1,2014,17
2014-08-24T16:00:00Z,Gremio-RS,RS,Corinthians-SP,SP,2,1,2014,17
2014-08-24T16:00:00Z,Criciuma-SC,SC,Flamengo-RJ,RJ,0,2,2014,17
2014-08-24T18:30:00Z,Atletico-PR,PR,Bahia-BA,BA,0,0,2014,17
2014-08-24T18:30:00Z,Goias-GO,GO,Cruzeiro-MG,MG,0,1,2014,17
2014-08-30T18:30:00Z,Palmeiras-SP,SP,Internacional-RS,RS,0,1,2014,18
2014-08-30T18:30:00Z,Cruzeiro-MG,MG,Chapecoense-SC,SC,4,2,2014,18
2014-08-31T16:00:00Z,Figueirense-SC,SC,Sao Paulo-SP,SP,1,1,2014,18
2014-08-31T16:00:00Z,Botafogo-RJ,RJ,Santos-SP,SP,1,0,2014,18
2014-08-31T16:00:00Z,Coritiba-PR,PR,Atletico-MG,MG,0,0,2014,18
2014-08-31T16:00:00Z,Corinthians-SP,SP,Fluminense-RJ,RJ,1,1,2014,18
2014-08-31T16:00:00Z,Sport-PE,PE,Criciuma-SC,SC,2,0,2014,18
2014-08-31T18:30:00Z,Vitoria-BA,BA,Flamengo-RJ,RJ,1,2,2014,18
2014-08-31T18:30:00Z,Gremio-RS,RS,Bahia-BA,BA,1,0,2014,18
2014-08-31T18:30:00Z,Goias-GO,GO,Atletico-PR,PR,3,1,2014,18
2014-09-06T18:30:00Z,Flamengo-RJ,RJ,Gremio-RS,RS,0,1,2014,19
2014-09-06T18:30:00Z,Santos-SP,SP,Vitoria-BA,BA,3,1,2014,19
2014-09-06T21:00:00Z,Chapecoense-SC,SC,Goias-GO,GO,0,0,2014,19
2014-09-07T16:00:00Z,Criciuma-SC,SC,Corinthians-SP,SP,0,0,2014,19
2014-09-07T16:00:00Z,Atletico-MG,MG,Botafogo-RJ,RJ,1,0,2014,19
2014-09-07T16:00:00Z,Sao Paulo-SP,SP,Sport-PE,PE,2,0,2014,19
2014-09-07T16:00:00Z,Fluminense-RJ,RJ,Cruzeiro-MG,MG,3,3,2014,19
2014-09-07T18:30:00Z,Atletico-PR,PR,Palmeiras-SP,SP,1,1,2014,19
2014-09-07T18:30:00Z,Bahia-BA,BA,Coritiba-PR,PR,0,0,2014,19
2014-09-07T18:30:00Z,Internacional-RS,RS,Figueirense-SC,SC,2,3,2014,19
2014-09-10T19:30:00Z,Gremio-RS,RS,Atletico-PR,PR,1,0,2014,20
2014-09-10T19:30:00Z,Palmeiras-SP,SP,Criciuma-SC,SC,1,0,2014,20
2014-09-10T19:30:00Z,Figueirense-SC,SC,Fluminense-RJ,RJ,1,1,2014,20
2014-09-10T21:00:00Z,Sport-PE,PE,Santos-SP,SP,3,1,2014,20
2014-09-10T21:00:00Z,Coritiba-PR,PR,Chapecoense-SC,SC,3,0,2014,20
2014-09-10T22:00:00Z,Goias-GO,GO,Flamengo-RJ,RJ,1,0,2014,20
2014-09-10T22:00:00Z,Botafogo-RJ,RJ,Sao Paulo-SP,SP,2,4,2014,20
2014-09-10T22:00:00Z,Vitoria-BA,BA,Internacional-RS,RS,2,0,2014,20
2014-09-11T19:30:00Z,Corinthians-SP,SP,Atletico-MG,MG,1,0,2014,20
2014-09-11T20:30:00Z,Cruzeiro-MG,MG,Bahia-BA,BA,2,1,2014,20
2014-09-13T18:30:00Z,Fluminense-RJ,RJ,Palmeiras-SP,SP,3,0,2014,21
2014-09-13T18:30:00Z,Chapecoense-SC,SC,Sport-PE,PE,3,1,2014,21
2014-09-13T21:00:00Z,Santos-SP,SP,Coritiba-PR,PR,2,1,2014,21
2014-09-14T16:00:00Z,Flamengo-RJ,RJ,Corinthians-SP,SP,1,0,2014,21
2014-09-14T16:00:00Z,Internacional-RS,RS,Botafogo-RJ,RJ,2,0,2014,21
2014-09-14T16:00:00Z,Sao Paulo-SP,SP,Cruzeiro-MG,MG,2,0,2014,21
2014-09-14T16:00:00Z,Bahia-BA,BA,Figueirense-SC,SC,3,0,2014,21
2014-09-14T18:30:00Z,Criciuma-SC,SC,Goias-GO,GO,1,0,2014,21
2014-09-14T18:30:00Z,Atletico-MG,MG,Gremio-RS,RS,0,0,2014,21
2014-09-14T18:30:00Z,Atletico-PR,PR,Vitoria-BA,BA,2,0,2014,21
2014-09-17T19:30:00Z,Cruzeiro-MG,MG,Atletico-PR,PR,2,0,2014,22
2014-09-17T19:30:00Z,Vitoria-BA,BA,Fluminense-RJ,RJ,3,1,2014,22
2014-09-17T21:00:00Z,Figueirense-SC,SC,Criciuma-SC,SC,1,1,2014,22
2014-09-17T21:00:00Z,Sport-PE,PE,Internacional-RS,RS,0,0,2014,22
2014-09-17T22:00:00Z,Botafogo-RJ,RJ,Bahia-BA,BA,2,3,2014,22
2014-09-17T22:00:00Z,Palmeiras-SP,SP,Flamengo-RJ,RJ,2,2,2014,22
2014-09-17T22:00:00Z,Coritiba-PR,PR,Sao Paulo-SP,SP,3,1,2014,22
2014-09-18T19:30:00Z,Goias-GO,GO,Atletico-MG,MG,2,3,2014,22
2014-09-18T19:30:00Z,Corinthians-SP,SP,Chapecoense-SC,SC,1,1,2014,22
2014-09-18T20:30:00Z,Gremio-RS,RS,Santos-SP,SP,0,0,2014,22
2014-09-20T18:30:00Z,Atletico-PR,PR,Internacional-RS,RS,0,1,2014,23
2014-09-20T21:00:00Z,Criciuma-SC,SC,Botafogo-RJ,RJ,1,1,2014,23
2014-09-21T16:00:00Z,Vitoria-BA,BA,Bahia-BA,BA,2,1,2014,23
2014-09-21T16:00:00Z,Cruzeiro-MG,MG,Atletico-MG,MG,2,3,2014,23
2014-09-21T16:00:00Z,Flamengo-RJ,RJ,Fluminense-RJ,RJ,1,1,2014,23
2014-09-21T16:00:00Z,Corinthians-SP,SP,Sao Paulo-SP,SP,3,2,2014,23
2014-09-21T16:00:00Z,Sport-PE,PE,Coritiba-PR,PR,1,0,2014,23
2014-09-21T18:30:00Z,Santos-SP,SP,Figueirense-SC,SC,3,1,2014,23
2014-09-21T18:30:00Z,Gremio-RS,RS,Chapecoense-SC,SC,1,0,2014,23
2014-09-21T18:30:00Z,Goias-GO,GO,Palmeiras-SP,SP,6,0,2014,23
2014-09-24T19:30:00Z,Coritiba-PR,PR,Cruzeiro-MG,MG,1,2,2014,24
2014-09-24T19:30:00Z,Internacional-RS,RS,Criciuma-SC,SC,3,0,2014,24
2014-09-24T21:00:00Z,Bahia-BA,BA,Sport-PE,PE,1,0,2014,24
2014-09-24T21:00:00Z,Chapecoense-SC,SC,Atletico-PR,PR,3,0,2014,24
2014-09-24T22:00:00Z,Fluminense-RJ,RJ,Gremio-RS,RS,0,0,2014,24
2014-09-24T22:00:00Z,Sao Paulo-SP,SP,Flamengo-RJ,RJ,2,2,2014,24
2014-09-24T22:00:00Z,Figueirense-SC,SC,Corinthians-SP,SP,1,0,2014,24
2014-09-25T19:30:00Z,Botafogo-RJ,RJ,Goias-GO,GO,1,0,2014,24
2014-09-25T19:30:00Z,Palmeiras-SP,SP,Vitoria-BA,BA,2,0,2014,24
2014-09-25T20:30:00Z,Atletico-MG,MG,Santos-SP,SP,3,2,2014,24
2014-09-27T18:30:00Z,Chapecoense-SC,SC,Criciuma-SC,SC,1,1,2014,25
2014-09-27T18:30:00Z,Sport-PE,PE,Cruzeiro-MG,MG,0,0,2014,25
2014-09-27T21:00:00Z,Sao Paulo-SP,SP,Fluminense-RJ,RJ,1,3,2014,25
2014-09-28T16:00:00Z,Atletico-PR,PR,Corinthians-SP,SP,1,0,2014,25
2014-09-28T16:00:00Z,Atletico-MG,MG,Vitoria-BA,BA,2,0,2014,25
2014-09-28T16:00:00Z,Bahia-BA,BA,Flamengo-RJ,RJ,2,1,2014,25
2014-09-28T16:00:00Z,Botafogo-RJ,RJ,Gremio-RS,RS,0,2,2014,25
2014-09-28T18:30:00Z,Internacional-RS,RS,Coritiba-PR,PR,4,2,2014,25
2014-09-28T18:30:00Z,Figueirense-SC,SC,Palmeiras-SP,SP,3,1,2014,25
2014-09-28T18:30:00Z,Santos-SP,SP,Goias-GO,GO,2,0,2014,25
2014-10-02T19:30:00Z,Palmeiras-SP,SP,Chapecoense-SC,SC,4,2,2014,26
2014-10-04T16:20:00Z,Gremio-RS,RS,Sao Paulo-SP,SP,0,1,2014,26
2014-10-04T16:20:00Z,Vitoria-BA,BA,Botafogo-RJ,RJ,2,1,2014,26
2014-10-04T16:20:00Z,Coritiba-PR,PR,Atletico-PR,PR,1,0,2014,26
2014-10-04T16:20:00Z,Fluminense-RJ,RJ,Bahia-BA,BA,1,1,2014,26
2014-10-04T16:20:00Z,Flamengo-RJ,RJ,Santos-SP,SP,0,1,2014,26
2014-10-04T18:30:00Z,Cruzeiro-MG,MG,Internacional-RS,RS,2,1,2014,26
2014-10-04T18:30:00Z,Corinthians-SP,SP,Sport-PE,PE,3,0,2014,26
2014-10-04T18:30:00Z,Criciuma-SC,SC,Atletico-MG,MG,3,1,2014,26
2014-10-04T21:00:00Z,Goias-GO,GO,Figueirense-SC,SC,1,0,2014,26
2014-10-08T19:30:00Z,Botafogo-RJ,RJ,Palmeiras-SP,SP,0,1,2014,27
2014-10-08T19:30:00Z,Sao Paulo-SP,SP,Atletico-PR,PR,1,0,2014,27
2014-10-08T19:30:00Z,Coritiba-PR,PR,Criciuma-SC,SC,1,0,2014,27
2014-10-08T21:00:00Z,Vitoria-BA,BA,Goias-GO,GO,2,2,2014,27
2014-10-08T22:00:00Z,Gremio-RS,RS,Sport-PE,PE,2,0,2014,27
2014-10-08T22:00:00Z,Figueirense-SC,SC,Flamengo-RJ,RJ,1,2,2014,27
2014-10-08T22:00:00Z,Cruzeiro-MG,MG,Corinthians-SP,SP,0,1,2014,27
2014-10-09T19:30:00Z,Santos-SP,SP,Bahia-BA,BA,1,0,2014,27
2014-10-09T19:30:00Z,Fluminense-RJ,RJ,Atletico-MG,MG,0,0,2014,27
2014-10-09T20:30:00Z,Chapecoense-SC,SC,Internacional-RS,RS,5,0,2014,27
2014-06-01T16:00:00Z,Corinthians-SP,SP,Botafogo-RJ,RJ,1,1,2014,28
2014-10-11T18:30:00Z,Goias-GO,GO,Coritiba-PR,PR,3,0,2014,28
2014-10-11T21:00:00Z,Palmeiras-SP,SP,Gremio-RS,RS,2,1,2014,28
2014-10-12T16:00:00Z,Internacional-RS,RS,Fluminense-RJ,RJ,2,1,2014,28
2014-10-12T16:00:00Z,Bahia-BA,BA,Chapecoense-SC,SC,0,1,2014,28
2014-10-12T16:00:00Z,Atletico-MG,MG,Sao Paulo-SP,SP,1,0,2014,28
2014-10-12T16:00:00Z,Flamengo-RJ,RJ,Cruzeiro-MG,MG,3,0,2014,28
2014-10-12T18:30:00Z,Atletico-PR,PR,Figueirense-SC,SC,3,0,2014,28
2014-10-12T18:30:00Z,Sport-PE,PE,Vitoria-BA,BA,1,2,2014,28
2014-10-12T18:30:00Z,Criciuma-SC,SC,Santos-SP,SP,3,0,2014,28
2014-10-18T18:30:00Z,Goias-GO,GO,Gremio-RS,RS,0,0,2014,29
2014-10-18T18:30:00Z,Fluminense-RJ,RJ,Criciuma-SC,SC,4,2,2014,29
2014-10-18T18:30:00Z,Sao Paulo-SP,SP,Bahia-BA,BA,2,1,2014,29
2014-10-18T21:00:00Z,Atletico-MG,MG,Chapecoense-SC,SC,1,0,2014,29
2014-10-19T16:00:00Z,Internacional-RS,RS,Corinthians-SP,SP,1,2,2014,29
2014-10-19T16:00:00Z,Figueirense-SC,SC,Coritiba-PR,PR,4,0,2014,29
2014-10-19T16:00:00Z,Atletico-PR,PR,Flamengo-RJ,RJ,2,1,2014,29
2014-10-19T16:00:00Z,Palmeiras-SP,SP,Santos-SP,SP,1,3,2014,29
2014-10-19T18:30:00Z,Vitoria-BA,BA,Cruzeiro-MG,MG,0,1,2014,29
2014-10-19T18:30:00Z,Botafogo-RJ,RJ,Sport-PE,PE,1,1,2014,29
2014-10-21T21:50:00Z,Bahia-BA,BA,Atletico-MG,MG,1,1,2014,30
2014-10-22T19:30:00Z,Flamengo-RJ,RJ,Internacional-RS,RS,2,0,2014,30
2014-10-22T19:30:00Z,Corinthians-SP,SP,Vitoria-BA,BA,2,1,2014,30
2014-10-22T19:30:00Z,Cruzeiro-MG,MG,Palmeiras-SP,SP,1,1,2014,30
2014-10-22T19:30:00Z,Criciuma-SC,SC,Atletico-PR,PR,0,1,2014,30
2014-10-22T21:00:00Z,Coritiba-PR,PR,Botafogo-RJ,RJ,2,0,2014,30
2014-10-22T21:00:00Z,Gremio-RS,RS,Figueirense-SC,SC,1,0,2014,30
2014-10-22T22:00:00Z,Santos-SP,SP,Fluminense-RJ,RJ,0,1,2014,30
2014-10-22T22:00:00Z,Chapecoense-SC,SC,Sao Paulo-SP,SP,0,0,2014,30
2014-10-22T22:30:00Z,Sport-PE,PE,Goias-GO,GO,0,1,2014,30
2014-10-25T16:20:00Z,Palmeiras-SP,SP,Corinthians-SP,SP,1,1,2014,31
2014-10-25T16:20:00Z,Figueirense-SC,SC,Cruzeiro-MG,MG,1,1,2014,31
2014-10-25T16:20:00Z,Fluminense-RJ,RJ,Atletico-PR,PR,2,1,2014,31
2014-10-25T18:30:00Z,Coritiba-PR,PR,Gremio-RS,RS,1,1,2014,31
2014-10-25T18:30:00Z,Atletico-MG,MG,Sport-PE,PE,3,2,2014,31
2014-10-25T18:30:00Z,Vitoria-BA,BA,Criciuma-SC,SC,3,1,2014,31
2014-10-25T18:30:00Z,Chapecoense-SC,SC,Santos-SP,SP,1,1,2014,31
2014-10-25T21:00:00Z,Internacional-RS,RS,Bahia-BA,BA,2,0,2014,31
2014-10-25T21:00:00Z,Botafogo-RJ,RJ,Flamengo-RJ,RJ,2,1,2014,31
2014-10-27T20:30:00Z,Sao Paulo-SP,SP,Goias-GO,GO,3,0,2014,31
2014-11-01T19:30:00Z,Gremio-RS,RS,Vitoria-BA,BA,1,0,2014,32
2014-11-01T19:30:00Z,Goias-GO,GO,Fluminense-RJ,RJ,0,2,2014,32
2014-11-01T21:00:00Z,Corinthians-SP,SP,Coritiba-PR,PR,2,2,2014,32
2014-11-02T17:00:00Z,Sport-PE,PE,Figueirense-SC,SC,1,0,2014,32
2014-11-02T17:00:00Z,Santos-SP,SP,Internacional-RS,RS,1,2,2014,32
2014-11-02T17:00:00Z,Cruzeiro-MG,MG,Botafogo-RJ,RJ,2,1,2014,32
2014-11-02T17:00:00Z,Criciuma-SC,SC,Sao Paulo-SP,SP,1,2,2014,32
2014-11-02T19:30:00Z,Flamengo-RJ,RJ,Chapecoense-SC,SC,3,0,2014,32
2014-11-02T19:30:00Z,Atletico-PR,PR,Atletico-MG,MG,1,0,2014,32
2014-11-02T20:00:00Z,Bahia-BA,BA,Palmeiras-SP,SP,0,1,2014,32
2014-11-08T19:30:00Z,Palmeiras-SP,SP,Atletico-MG,MG,0,2,2014,33
2014-11-08T19:30:00Z,Coritiba-PR,PR,Fluminense-RJ,RJ,1,0,2014,33
2014-11-08T21:00:00Z,Botafogo-RJ,RJ,Atletico-PR,PR,0,2,2014,33
2014-11-09T17:00:00Z,Figueirense-SC,SC,Chapecoense-SC,SC,1,0,2014,33
2014-11-09T17:00:00Z,Gremio-RS,RS,Internacional-RS,RS,4,1,2014,33
2014-11-09T17:00:00Z,Vitoria-BA,BA,Sao Paulo-SP,SP,1,2,2014,33
2014-11-09T17:00:00Z,Sport-PE,PE,Flamengo-RJ,RJ,2,2,2014,33
2014-11-09T19:30:00Z,Cruzeiro-MG,MG,Criciuma-SC,SC,3,1,2014,33
2014-11-09T19:30:00Z,Corinthians-SP,SP,Santos-SP,SP,1,0,2014,33
2014-11-09T19:30:00Z,Goias-GO,GO,Bahia-BA,BA,3,0,2014,33
2014-11-15T19:30:00Z,Fluminense-RJ,RJ,Botafogo-RJ,RJ,1,0,2014,34
2014-11-15T19:30:00Z,Criciuma-SC,SC,Gremio-RS,RS,0,3,2014,34
2014-11-16T17:00:00Z,Bahia-BA,BA,Corinthians-SP,SP,1,2,2014,34
2014-11-16T17:00:00Z,Internacional-RS,RS,Goias-GO,GO,1,0,2014,34
2014-11-16T17:00:00Z,Santos-SP,SP,Cruzeiro-MG,MG,0,1,2014,34
2014-11-16T17:00:00Z,Flamengo-RJ,RJ,Coritiba-PR,PR,3,2,2014,34
2014-11-16T17:00:00Z,Atletico-PR,PR,Sport-PE,PE,0,1,2014,34
2014-11-16T19:30:00Z,Atletico-MG,MG,Figueirense-SC,SC,1,1,2014,34
2014-11-16T19:30:00Z,Sao Paulo-SP,SP,Palmeiras-SP,SP,2,0,2014,34
2014-11-16T19:30:00Z,Chapecoense-SC,SC,Vitoria-BA,BA,0,1,2014,34
2014-11-12T22:00:00Z,Sao Paulo-SP,SP,Internacional-RS,RS,1,1,2014,35
2014-11-19T19:30:00Z,Atletico-PR,PR,Santos-SP,SP,1,1,2014,35
2014-11-19T19:30:00Z,Botafogo-RJ,RJ,Figueirense-SC,SC,0,1,2014,35
2014-11-19T21:00:00Z,Criciuma-SC,SC,Bahia-BA,BA,0,1,2014,35
2014-11-19T21:00:00Z,Vitoria-BA,BA,Coritiba-PR,PR,1,1,2014,35
2014-11-19T21:00:00Z,Goias-GO,GO,Corinthians-SP,SP,0,1,2014,35
2014-11-19T22:00:00Z,Palmeiras-SP,SP,Sport-PE,PE,0,2,2014,35
2014-11-19T22:00:00Z,Atletico-MG,MG,Flamengo-RJ,RJ,4,0,2014,35
2014-11-20T19:30:00Z,Fluminense-RJ,RJ,Chapecoense-SC,SC,1,4,2014,35
2014-11-20T21:50:00Z,Gremio-RS,RS,Cruzeiro-MG,MG,1,2,2014,35
2014-11-22T19:30:00Z,Internacional-RS,RS,Atletico-MG,MG,2,1,2014,36
2014-11-22T21:00:00Z,Bahia-BA,BA,Atletico-PR,PR,1,2,2014,36
2014-11-23T17:00:00Z,Cruzeiro-MG,MG,Goias-GO,GO,2,1,2014,36
2014-11-23T17:00:00Z,Figueirense-SC,SC,Vitoria-BA,BA,2,0,2014,36
2014-11-23T17:00:00Z,Santos-SP,SP,Sao Paulo-SP,SP,0,1,2014,36
2014-11-23T17:00:00Z,Sport-PE,PE,Fluminense-RJ,RJ,2,2,2014,36
2014-11-23T17:00:00Z,Flamengo-RJ,RJ,Criciuma-SC,SC,1,1,2014,36
2014-11-23T19:30:00Z,Coritiba-PR,PR,Palmeiras-SP,SP,2,0,2014,36
2014-11-23T19:30:00Z,Corinthians-SP,SP,Gremio-RS,RS,1,0,2014,36
2014-11-23T19:30:00Z,Chapecoense-SC,SC,Botafogo-RJ,RJ,2,0,2014,36
2014-11-29T19:30:00Z,Criciuma-SC,SC,Sport-PE,PE,2,2,2014,37
2014-11-29T19:30:00Z,Internacional-RS,RS,Palmeiras-SP,SP,3,1,2014,37
2014-11-29T21:00:00Z,Flamengo-RJ,RJ,Vitoria-BA,BA,4,0,2014,37
2014-11-30T17:00:00Z,Sao Paulo-SP,SP,Figueirense-SC,SC,1,1,2014,37
2014-11-30T17:00:00Z,Fluminense-RJ,RJ,Corinthians-SP,SP,5,2,2014,37
2014-11-30T17:00:00Z,Chapecoense-SC,SC,Cruzeiro-MG,MG,1,1,2014,37
2014-11-30T17:00:00Z,Santos-SP,SP,Botafogo-RJ,RJ,2,0,2014,37
2014-11-30T19:30:00Z,Atletico-PR,PR,Goias-GO,GO,1,0,2014,37
2014-11-30T19:30:00Z,Atletico-MG,MG,Coritiba-PR,PR,1,2,2014,37
2014-11-30T19:30:00Z,Bahia-BA,BA,Gremio-RS,RS,1,0,2014,37
2014-12-06T16:30:00Z,Figueirense-SC,SC,Internacional-RS,RS,1,2,2014,38
2014-12-06T16:30:00Z,Corinthians-SP,SP,Criciuma-SC,SC,2,1,2014,38
2014-12-07T17:00:00Z,Vitoria-BA,BA,Santos-SP,SP,0,1,2014,38
2014-12-07T17:00:00Z,Gremio-RS,RS,Flamengo-RJ,RJ,1,1,2014,38
2014-12-07T17:00:00Z,Sport-PE,PE,Sao Paulo-SP,SP,1,0,2014,38
2014-12-07T17:00:00Z,Cruzeiro-MG,MG,Fluminense-RJ,RJ,2,1,2014,38
2014-12-07T17:00:00Z,Coritiba-PR,PR,Bahia-BA,BA,3,2,2014,38
2014-12-07T17:00:00Z,Palmeiras-SP,SP,Atletico-PR,PR,1,1,2014,38
2014-12-07T17:00:00Z,Botafogo-RJ,RJ,Atletico-MG,MG,0,0,2014,38
2014-12-07T17:00:00Z,Goias-GO,GO,Chapecoense-SC,SC,4,2,2014,38
2015-05-09T18:30:00Z,Palmeiras-SP,SP,Atletico-MG,MG,2,2,2015,1
2015-05-09T18:30:00Z,Chapecoense-SC,SC,Coritiba-PR,PR,2,1,2015,1
2015-05-09T21:00:00Z,Fluminense-RJ,RJ,Joinville-SC,SC,1,0,2015,1
2015-05-10T11:00:00Z,Gremio-RS,RS,Ponte Preta-SP,SP,3,3,2015,1
2015-05-10T16:00:00Z,Sao Paulo-SP,SP,Flamengo-RJ,RJ,2,1,2015,1
2015-05-10T16:00:00Z,Cruzeiro-MG,MG,Corinthians-SP,SP,0,1,2015,1
2015-05-10T16:00:00Z,Atletico-PR,PR,Internacional-RS,RS,3,0,2015,1
2015-05-10T16:00:00Z,Sport-PE,PE,Figueirense-SC,SC,4,1,2015,1
2015-05-10T18:30:00Z,Vasco da Gama-RJ,RJ,Goias-GO,GO,0,0,2015,1
2015-05-10T18:30:00Z,Avai-SC,SC,Santos-SP,SP,1,1,2015,1
2015-05-16T18:30:00Z,Coritiba-PR,PR,Gremio-RS,RS,2,0,2015,2
2015-05-16T18:30:00Z,Goias-GO,GO,Atletico-PR,PR,2,0,2015,2
2015-05-16T21:00:00Z,Corinthians-SP,SP,Chapecoense-SC,SC,1,0,2015,2
2015-05-17T11:00:00Z,Figueirense-SC,SC,Vasco da Gama-RJ,RJ,0,0,2015,2
2015-05-17T16:00:00Z,Flamengo-RJ,RJ,Sport-PE,PE,2,2,2015,2
2015-05-17T16:00:00Z,Santos-SP,SP,Cruzeiro-MG,MG,1,0,2015,2
2015-05-17T16:00:00Z,Atletico-MG,MG,Fluminense-RJ,RJ,4,1,2015,2
2015-05-17T18:30:00Z,Joinville-SC,SC,Palmeiras-SP,SP,0,0,2015,2
2015-05-17T18:30:00Z,Ponte Preta-SP,SP,Sao Paulo-SP,SP,1,0,2015,2
2015-05-17T18:30:00Z,Internacional-RS,RS,Avai-SC,SC,1,0,2015,2
2015-05-23T18:30:00Z,Sao Paulo-SP,SP,Joinville-SC,SC,3,0,2015,3
2015-05-23T18:30:00Z,Vasco da Gama-RJ,RJ,Internacional-RS,RS,1,1,2015,3
2015-05-23T21:00:00Z,Gremio-RS,RS,Figueirense-SC,SC,1,0,2015,3
2015-05-24T11:00:00Z,Palmeiras-SP,SP,Goias-GO,GO,0,1,2015,3
2015-05-24T16:00:00Z,Chapecoense-SC,SC,Santos-SP,SP,1,0,2015,3
2015-05-24T16:00:00Z,Fluminense-RJ,RJ,Corinthians-SP,SP,0,0,2015,3
2015-05-24T16:00:00Z,Atletico-PR,PR,Atletico-MG,MG,1,0,2015,3
2015-05-24T16:00:00Z,Avai-SC,SC,Flamengo-RJ,RJ,2,1,2015,3
2015-05-24T18:30:00Z,Cruzeiro-MG,MG,Ponte Preta-SP,SP,1,1,2015,3
2015-05-24T18:30:00Z,Sport-PE,PE,Coritiba-PR,PR,1,0,2015,3
2015-05-30T18:30:00Z,Ponte Preta-SP,SP,Chapecoense-SC,SC,3,1,2015,4
2015-05-30T18:30:00Z,Coritiba-PR,PR,Avai-SC,SC,1,2,2015,4
2015-05-30T21:00:00Z,Joinville-SC,SC,Atletico-PR,PR,1,2,2015,4
2015-05-31T11:00:00Z,Santos-SP,SP,Sport-PE,PE,2,2,2015,4
2015-05-31T16:00:00Z,Goias-GO,GO,Gremio-RS,RS,1,1,2015,4
2015-05-31T16:00:00Z,Atletico-MG,MG,Vasco da Gama-RJ,RJ,3,0,2015,4
2015-05-31T16:00:00Z,Internacional-RS,RS,Sao Paulo-SP,SP,0,0,2015,4
2015-05-31T16:00:00Z,Corinthians-SP,SP,Palmeiras-SP,SP,0,2,2015,4
2015-05-31T18:30:00Z,Flamengo-RJ,RJ,Fluminense-RJ,RJ,2,3,2015,4
2015-05-31T18:30:00Z,Figueirense-SC,SC,Cruzeiro-MG,MG,2,1,2015,4
2015-06-03T19:30:00Z,Vasco da Gama-RJ,RJ,Ponte Preta-SP,SP,0,3,2015,5
2015-06-03T19:30:00Z,Atletico-PR,PR,Figueirense-SC,SC,1,0,2015,5
2015-06-03T19:30:00Z,Chapecoense-SC,SC,Joinville-SC,SC,2,0,2015,5
2015-06-03T21:00:00Z,Sao Paulo-SP,SP,Santos-SP,SP,3,2,2015,5
2015-06-03T22:00:00Z,Gremio-RS,RS,Corinthians-SP,SP,3,1,2015,5
2015-06-03T22:00:00Z,Cruzeiro-MG,MG,Flamengo-RJ,RJ,1,0,2015,5
2015-06-03T22:00:00Z,Avai-SC,SC,Atletico-MG,MG,1,4,2015,5
